subject_id,error,pre_x,pre_y,gt_x,gt_y
110,0.37825149297714233,-1.3385748863220215,-3.72527813911438,-0.9693750143051147,-3.6430246829986572
110,0.5672767162322998,-1.5073260068893433,-3.823056936264038,-0.9693750143051147,-3.6430246829986572
110,2.0581014156341553,-0.2794632315635681,-5.018371105194092,-1.3760241270065308,-3.276723861694336
110,1.0109381675720215,-1.0787287950515747,-4.242959499359131,-1.3760241270065308,-3.276723861694336
110,3.4856691360473633,-0.8880655169487,-4.576432228088379,0.9693750143051147,-7.525975227355957
110,0.32114967703819275,1.2155359983444214,-7.732232093811035,0.9693750143051147,-7.525975227355957
110,1.303925633430481,-0.6058489680290222,-6.273748874664307,-0.9693750143051147,-7.525975227355957
110,0.8456026315689087,-1.8121166229248047,-7.456474304199219,-0.9693750143051147,-7.525975227355957
110,5.013274192810059,-1.3921231031417847,-6.5176591873168945,0.0,-1.7015492916107178
110,4.93032169342041,-1.1488906145095825,-6.4961419105529785,0.0,-1.7015492916107178
110,2.4314866065979004,-1.3641979694366455,-6.752166271209717,-1.7781641483306885,-9.148154258728027
110,2.0002636909484863,-2.2908897399902344,-7.214720249176025,-1.7781641483306885,-9.148154258728027
110,1.1565821170806885,0.8431230783462524,-1.331031084060669,1.9387500286102295,-1.7015492916107178
110,1.1830672025680542,0.7705315351486206,-1.888400912284851,1.9387500286102295,-1.7015492916107178
110,1.9576159715652466,0.7536520957946777,-7.409015655517578,1.8214006423950195,-9.049799919128418
110,1.4086899757385254,2.18042254447937,-7.2974371910095215,1.8316162824630737,-8.662260055541992
110,1.3374912738800049,1.1003011465072632,-7.5424113273620605,1.8316162824630737,-8.662260055541992
110,0.9127296805381775,-1.6703096628189087,-4.62603235244751,-1.057637095451355,-3.949491262435913
110,0.443965882062912,-0.701983630657196,-3.6837539672851562,-1.057637095451355,-3.949491262435913
110,2.3752758502960205,1.1032726764678955,-7.243959903717041,1.9387500286102295,-9.467451095581055
110,1.870226502418518,0.8370993733406067,-7.956122875213623,1.9387500286102295,-9.467451095581055
110,1.7522855997085571,-0.16909892857074738,-5.913350582122803,1.170410394668579,-7.043049335479736
110,2.0240447521209717,0.33673182129859924,-5.19866943359375,1.170410394668579,-7.043049335479736
110,0.7151244282722473,-1.3758397102355957,-4.791967868804932,-0.7100251913070679,-5.052916049957275
110,0.1070699468255043,-0.6318759322166443,-4.979726791381836,-0.7100251913070679,-5.052916049957275
110,0.4245604872703552,-0.2791188657283783,-9.147538185119629,0.0,-9.467451095581055
110,1.161500096321106,-0.3668358623981476,-8.365401268005371,0.0,-9.467451095581055
110,0.4652846157550812,1.3777698278427124,-5.755080223083496,1.1004118919372559,-6.128660678863525
110,0.6647754907608032,1.6528198719024658,-5.758833885192871,1.1004118919372559,-6.128660678863525
110,1.127562165260315,-0.030603725463151932,-4.710868835449219,0.021198615431785583,-3.5844972133636475
110,0.7280246615409851,-0.4046750068664551,-4.174964427947998,0.021198615431785583,-3.5844972133636475
110,0.5571020245552063,-1.6006395816802979,-5.141731262207031,-1.9387500286102295,-5.584499835968018
110,0.8779451847076416,1.0958366394042969,-5.338970184326172,1.9387500286102295,-5.584499835968018
110,0.9576613306999207,1.3935707807540894,-4.797165870666504,1.9387500286102295,-5.584499835968018
110,1.0681232213974,-1.3577979803085327,-5.83632755279541,-0.8043906092643738,-6.74990701675415
110,0.4780752658843994,-0.5045142769813538,-6.3775763511657715,-0.8043906092643738,-6.74990701675415
110,1.202536702156067,-0.608402669429779,-4.418787002563477,0.5226982831954956,-4.827082633972168
110,0.8657694458961487,-0.34119096398353577,-4.884110450744629,0.5226982831954956,-4.827082633972168
110,2.118652105331421,-1.2196815013885498,-7.474556922912598,-1.9387500286102295,-9.467451095581055
110,1.968286395072937,-1.4861849546432495,-7.5518999099731445,-1.9387500286102295,-9.467451095581055
110,0.4776952266693115,0.5148364901542664,-3.7899513244628906,0.9693750143051147,-3.6430246829986572
110,0.5621892213821411,0.6039614677429199,-3.215789794921875,0.9693750143051147,-3.6430246829986572
110,1.7184480428695679,-1.3060656785964966,-7.332606792449951,-0.8147435188293457,-8.979320526123047
110,1.702480435371399,-1.9613733291625977,-7.720877170562744,-0.8147435188293457,-8.979320526123047
110,0.8377951383590698,-1.1599466800689697,-3.084973096847534,-0.7528538107872009,-2.3527326583862305
110,0.7757853865623474,-1.5120376348495483,-2.5123660564422607,-0.7528538107872009,-2.3527326583862305
110,1.6803852319717407,-0.72870272397995,-4.064591407775879,-0.9854228496551514,-5.725250720977783
110,0.7839654088020325,-1.4358184337615967,-5.083576679229736,-0.9854228496551514,-5.725250720977783
110,0.20052511990070343,-0.2506047785282135,-5.175435543060303,-0.421978622674942,-5.071313858032227
110,0.6751352548599243,-0.9826043248176575,-4.695140361785889,-0.421978622674942,-5.071313858032227
110,1.3640011548995972,0.1222633346915245,-4.22598934173584,0.0,-5.584499835968018
110,0.4371627867221832,0.42901620268821716,-5.668502330780029,0.0,-5.584499835968018
110,0.9524313807487488,-1.4418636560440063,-4.0899505615234375,-1.3386945724487305,-3.1431233882904053
110,1.0097835063934326,-1.8808525800704956,-3.9950196743011475,-1.3386945724487305,-3.1431233882904053
110,2.7862937450408936,-1.3531869649887085,-4.674887180328369,-1.0487728118896484,-7.444501876831055
110,0.611603856086731,-1.5295464992523193,-7.822544097900391,-1.0487728118896484,-7.444501876831055
110,0.2426076978445053,-1.7476482391357422,-1.5520882606506348,-1.9387500286102295,-1.7015492916107178
110,0.20341981947422028,0.5112401843070984,-5.030179500579834,0.5226982831954956,-4.827082633972168
110,0.151749387383461,0.5234131217002869,-4.978830337524414,0.5226982831954956,-4.827082633972168
110,2.595945119857788,-0.30384689569473267,-6.889349460601807,0.0,-9.467451095581055
110,2.661623001098633,-0.35829827189445496,-6.830054759979248,0.0,-9.467451095581055
110,0.34988102316856384,-1.2846848964691162,-7.677620887756348,-0.9693750143051147,-7.525975227355957
110,0.895636796951294,-1.8462564945220947,-7.7083048820495605,-0.9693750143051147,-7.525975227355957
110,0.3621346354484558,-1.7858189344406128,-1.3732908964157104,-1.9387500286102295,-1.7015492916107178
110,0.07683710753917694,-1.9063911437988281,-1.631858229637146,-1.9387500286102295,-1.7015492916107178
110,1.3764011859893799,-0.9723466038703918,-3.7017433643341064,-0.7100251913070679,-5.052916049957275
110,0.5552223920822144,-0.554360568523407,-5.61542272567749,0.0,-5.584499835968018
110,0.5136650204658508,-0.8690223693847656,-3.35919189453125,-1.3760241270065308,-3.276723861694336
110,0.0349324569106102,-1.3540394306182861,-3.249577045440674,-1.3760241270065308,-3.276723861694336
110,2.299757719039917,0.446944922208786,-7.717193126678467,1.9387500286102295,-9.467451095581055
110,0.7769094705581665,1.2019380331039429,-9.713817596435547,1.9387500286102295,-9.467451095581055
110,0.5942813754081726,-0.967555046081543,-6.178463459014893,-0.8043906092643738,-6.74990701675415
110,0.7974945902824402,-0.5261966586112976,-7.4973063468933105,-0.8043906092643738,-6.74990701675415
110,2.8590545654296875,-0.6201791763305664,-7.191582679748535,1.8316162824630737,-8.662260055541992
110,1.2612501382827759,0.5706492066383362,-8.635537147521973,1.8316162824630737,-8.662260055541992
